,Hotel_Name,Negative_Review,Positive_Review
92,Hotel Arena, In a terrible state with builders everywhere We had to wait to get into our room as the conference event builders were blocking the door Our room that we were told was new was in a poor state of repair , Good location Cheap 
93,Hotel Arena, So lets start from the weird thing that happened in one of the rooms we were staying One person in our group got 220v electric chock which went through her hands It came from water boiler or lamp due to either a bad wireing faulty socket lamp or water boiler Luckily the rooms fuse discharged and cut the electricity in the room immediately The hotel covered doctor expences were very sorry about what had happened and send a fruit basket to a room They also let us have a late check out for free of charge Thats all of the compensation we had In my opinion the compensation was not that big for endangering a life of guest or what do you think The managemt had a chance to read and comment my review before i posted it The hotel management answered that this electric problem is now fixed but its still unclear if they checked other renovated rooms for faulty wireing too It anyway seems that the management does not worry about this that much since the management said that they did nor endanger any lives in the hotel Ofcource the managent was also very sorry in the answer about what had happened Some information gaps there seemed to be between the manager and the personnel since the cleaner came to ask us when are we leaving and the keys stopped working before the time we had been granted to leave Picture is from bathroom lamp that had nothing to do with the insident but such wireing was visible in the rooms, Anyways the staff was extremely friendly no complants there Location of the hotel is about 1km from the nearest metro station The rooms were tidy and the beds were good to sleep in However there where several small faulty details unfinished renovation in the room like lamp on the floor nails sticking out of floor which rips your sock etc so nothing major but adding them all together it makes this as a three star hotel in my opinnion 
94,Hotel Arena, There were Construction Works and such information was not passed to us when we booked There was dust everywhere and the shower was blocked the bathroom flooded everytime we took a shower Too dark common reas , Beautifull buiding next to Oosterpark Friendly staff Great breakfast 
95,Hotel Arena, The work being done externally right now is off putting on arrival Will look great once finished but we did get free drinks to compensate , Great room very comfortable bed Nice and quiet Fantastic decor and amazing staircases The location is great if you want to avoid the hectic nature of the city centre and red light district but can be walked in around half an hour The immediate area is fantastic great Park amazing local restaurants frequented by locals etc one of which has the largest selection of beer available Near by brewery that do tours not Heineken and great beer Good museum near by and even a local coffeeshop that we better value than those in the center 
96,Hotel Arena,No Negative, We upgraded to a larger room Had the bath infront of the bed which allowed us to relax before having the best nights sleep I ve probably ever had due to the comfort of the beds 
97,Hotel Arena, Our room was a little compact probably due to it being a loft room at the end of the building However the design tried to maximise its quirky layout , A very quirky hotel that managed to keep its identy despite moderisation situated in a lovely location Bed was extrememly comfortable and cleanliness of hotel was outstanding 
98,Hotel Arena, Got charged 50 for a birthday package when it was advertised for 30 on the website This was apparently due to city taxes which we were unaware of The shower was blocked and would flood the room after one use We were unable to get rid of the water so couldn t use the room after we d had a shower Couldn t check us into our room at 3pm had to wait extra 30 minutes Standard Breakfast was very expensive at 17 I highly suggest not to buy Cigarette machine was broken and staff still allowed us to try and use Overall a disappointing stay for a birthday weekend ,No Positive
99,Hotel Arena, split level bedrooms although quirky are impractical 1 TV remote for both tv s but on differernt floors A C is located downstairs so very impractical to have to go downstairs to adjust The walls are also very thin not good sound proofing , beautiful surroundings great location Old world style of the hotel is really different
100,Hotel Arena, Building work starting at 7am waking us up no mention of building work on booking com and on hotels web page it does say renovations but not that there would be noise disturbance Also air conditioning very very loud, Location
101,Hotel Arena, Hotel is having some construction work done this I can live with the tables and general cleanliness of the restaurant was not 4 star all the surfaces were sticky and full of old food the room had a very narrow and steep staircase to get to the bed really difficult to come down I thought, Location was ok and has access to all the public transport a very pleasant park is situated next good for a jogger or just a stroll 
102,Hotel Arena, There was a girl working in the restaurant and we asked her a few things about the dessert but she didn t know alot The staff that evening didn t walk by our table once and when they did they didn t take our plates The staff the next day though was more experienced and very outgoing So our dinner of the night before was immediately forgotten and we had a great night at your restaurant , The bed was amazing Actually our whole room large room The park burger at the restaurant downstairs was also heaven 
103,Hotel Arena, it s a shame about all the construction going on because it looked like such a beautiful place but we couldn t see a lot , super comfy beds cozy rooms lovely staff pretty sweet location I love amsterdam 
104,Hotel Arena, Building work is being done but it doesn t case any hassle , Staff were brilliant Really helpful attentive and friendly Amazing building with lots of history too 
105,Hotel Arena, Construction during the day though not intrusive, Great Customer Service Staff very responsive to our individual needs also helpful in giving directions getting tickets and Metro passes 
106,Hotel Arena, The front desk staff particularly the young men tended to be a bit spaced out and were not very helpful at times however the female attendants on the desk were quite efficient and knowledgeable Breakfast was a bit pricey especially for two people combined , The rooms were comfortable and clean and the bed accommodated sleep well Restaurant and bar staff were very helpful and friendly The breakfast was quite good where there was a variety of selections available to choose from 
107,Hotel Arena, No Limited A C in common areas Dangerous metal ornaments on all banisters Musty smell throughout common areas Deluxe rooms very small impractical design Impractical shower design no place for soap Poor quality bed mattress Room refrigerator barely worked Food in restaurant overprices only fair quality Overall dark rundown dreary appearance, Good water pressure in shower
108,Hotel Arena, There was a loud noise outside my room on the first night like a generator Perhaps it had to do with the renewal works in place , The hotel is located in a very nice area of Amsterdam There are museums parks shops and restaurants around as well as many tram stops that can take you everywhere in the city Staff were very kind 
109,Hotel Arena, The hotel is under reconstruction although it didn t affect us Overall it s a lovely hotel very spacious , We upgraded our room had a huge room with a large bath tub 
110,Hotel Arena, there is a renovation ongoing in front of the hotel which will hopefully be completed soon as it kills the view, Vibe is good location good and historic building is will be beautiful
111,Hotel Arena, Staff promised things they didn t deliver Room was very small bathroom cramped location generally distant , Generally clean and interestingly designed But a little worn Meanwhile there is massive renovation underway which will probably make it a much nicer hotel but in the meantime you will walk up a wooden ramp to reception and many amenities are in process The reason to stay here is that it s cheaper than other similar properties possibly because it s in renovation and also because it is off the beaten path though not in a bad neighborhood just not close to the hot spots 
112,Hotel Arena,No Negative, Architecturally the building is terrific you can feel the history of the place which just isn t there with purpose built chain hotels The Arena has the look and feel of a boutique hotel lushly decorated wrought iron work on staircases chandeliers the up lighting and high windows and ceilings gives a great sense of space Location is fab in the green space of Oosterpark but only a ten min walk to the City Halls The rooms are quirky with a small footprint THe ground level has a closet small sofa WC and shower fridge table and chair with the huge bed on a mezzanine level There s a tv on each level 
113,Hotel Arena,No Negative, Breakfast was very nice and the staff were so helpful especially with giving us advice on transport around the city Also the bed was comfortable so we slept so well each night 
114,Hotel Arena,No Negative, This hotel was great value for money Only a few tram stops away from the city centre It was close enough for all the attractions of Amsterdam but far enough away that it was a quiet neighbourhood The zoo is literally a 10 minute walk away or one tram stop Very accessible The room was extremely nice and the bed was outstandingly comfy best nights sleep I ve ever had I would highly recommend this hotel 
115,Hotel Arena, We would have liked to know in advance that the hotel is being renovated We had a room right in front of the building site and were waken up at 6 30 because of the noise Booking com should warn travellers for this so they can ask for a room on the quiet side of the hotel , Very friendly staff lovely comfy room
116,Hotel Arena, I wouldnt be able to recommend my grandparents as there are stairs in our room i also dont remember reading that there are stairs in the room although its fine for us as we are only 20 , food recommendations were brilliant
117,Hotel Arena, The outside of the hotel is under construction It will look beautiful when it s done , The inside of the hotel is very classy He staff are friendly and helpful Our room was great Huge bathroom with double sinks and showers small sitting room with a kettle and fridge beautiful bedroom with a big comfortable bed The hotel is a nice area There is a big park next door and it is only a 20 minute walk to the Heineken Experience 
118,Hotel Arena, the room next to us were quite loud at night time which proved it a bit difficult to sleep on times The bathroom was really damp due to the wet room and water went by the toilet so we had to wear shoes when using the bathroom after showering The staff member who checked us in charged us a 150 security fee and we were told that this would not be deducted from our bank only held but it was which resulted into the bank blocking my card due to an unauthorised foreign payment Check this when checking in and make sure the bank is aware , Bed was really comfy and we had a canal view which was nice to wake up to The hotel was warm and beautifully decorated We were given a free drink voucher to compensate for construction which was really nice
119,Hotel Arena, The hotel gardens and patios were under major renovation The sidewalk entrance was a mess There was no mention of this at all on the booking com website We were given a voucher for one drink cocktails excluded as compensation Not good enough , The location of this hotel is great It s very close to the tram lines and subway The staff was very helpful in getting us a room that was to our liking The breakfast buffet was fine 
120,Hotel Arena, Major construction work underway next door as part of hotel expansion Room on 2 levels with very steep staircase which made going to the toilet in the night a very dangerous experience After complaining they did agree to move us to room on one level Food in restaurant leaves a lot to be desired for anyone wishing to have food anything except medium rare Despite friendly staff will not be returning cannot recommend , Breakfast was plentiful although often cold when meant to be hot bacon sausage etc Next to park which makes for a pleasant evening walk and tram services nearby Staff very friendly willing to help 
121,Hotel Arena, The first room had steep steps to a loft bed Not practical and dangerous for someone 68 especially if he has to go to the bathroom in the night Second night had a room on one level ,No Positive
122,Hotel Arena, The bathroom has cristal walls and it is not comfortable at all The room size was also pretty small , Well located if you don t mind taking the train 
123,Hotel Arena, Our suite on the 3 floor was beautiful but our mattress probably old was slumping in the middle The staff could not provide a board to put under to make it better and at the time there was no other suite available though smaller rooms were offered For the price you would have expected at least a comfortable bed, this beautiful building has huge potential but you get the feeling that while the extention work is going on the hotel is less of a priority It is starting to look frayed at the edges But there is a good and funky atmosphere and the breakfast was very good The location was also perfect for us as we were visiting relatives nearby and it is also a quite airy part of amsterdam 
124,Hotel Arena, The shower was useless and when it worked it soaked the entire bathroom meaning we had to use all our towels to dry the floor was a disaster The room wasn t cleaned properly in a long time just cleaning round the edges The bed room was up a slight set of stairs which left it very warm because we were along way form the window which left the room stuffy and over heated having to go up and down stairs that were dangerous to the toilet or to get a drink was a nightmare The stairs are dangerous and narrow wouldn t be suitable for older people or kids You definitely get what you pay for It was half clean and not very central, Liked the staff The location
125,Hotel Arena, Overpriced breakfast Bed too soft Bath had no shelf to leave bottles etc on Building works impact on overall good impression , Special ambience of old convent and medical institution converted into a modern style hotel Relaxed atmosphere Nice restaurant and bar area with terasse Good accessibility of public transport 
126,Hotel Arena, We were upgraded which was lovely but the heating didn t work and the room was cleaned once in 3 days We had to ask for more towels We ordered two burgers which were disgusting and the meat smelled bad after 3 mouthfuls my friend was sick , Room was a great size and comfy bed
127,Hotel Arena, We did have what looked like blood splashes all up the top of our curtains Told reception but nothing was done about it It definitely didn t put us of our stay and wouldn t stop us going back , The staff were lovely and very helpful Bar and restaurant very good not far from all attractions very good tram links 
128,Hotel Arena, The bathrooms only had smoked glass walls which did not provide as much privacy as we are used to The lighting in the halls was too dim , There was a lot of variety at breakfast and the fresh baked croissants were excellent The snacks in the restaurant were also very good The staff at the front desk was cheerful and helpful The bed was comfy 
129,Hotel Arena, We had one of our items we bought taken possibly mistaken as rubbish even though this wasn t in the bin no where near the bin and next to other gifts we bought We told reception but nothing came of it Very disappointing as this made us feel our other belonging where not safe in the hotel from there on , Bed was comfy with duck feather duvet and pillows We stayed in a deluxe split room and it was very nice Reception staff bar staff was friendly and helpful 
130,Hotel Arena, Two storey room with narrow winding stairs Wet room d cor and functionality Lack of storage space, Very helpful and friendly staff Free WiFi Location and proximity to public transport Provision of iron and board 2 televisions
131,Hotel Arena, There was a staircase in our room between the bed and the bathroom This means the bathroom is very spacious and lovely but can be a bit of a pain in the middle of the night , The hotel has its own character and a long history Very cool vibe We got a round of free drinks as consolation to the construction work outside 
132,Hotel Arena, It would have been nice if the one responsible for the cleaning of the room had swept up the crumbs from the floor It was noisy from the main street It was not heated floor in the bathroom and as it rained pretty much during our stay it was difficult with wet shoes There was construction site all around the hotel and the choice would have fell on another hotel if we had known this I am sure it will be very nice when it is finished , Good breakfast nice beds nice to live at a hotel with history 
133,Hotel Arena, First impressions of the dark reception made us wary to begin with Also we were given a duplex suite to start with Dutch stairs are very steep and we asked to change rooms which staff were most accommodating about The hotel is being renovated externally but this didn t affect our stay at all , Comfy beds we upgraded to a suite which was very spacious with a bath staff lovely all speak English restaurant food exceptional and great choice at breakfast Tram stops right outside and next to a lovely park
134,Hotel Arena, Foyer was a mess Only place to relax was the bar and that was not comfortable enough to stay for more than a drink or two We had a very cold spell and it was draughty The first room whilst ok for a honey moon couple was totally unacceptable for any one over 30 or afraid of hights The second room was huge cold and paint in need of repair The hotel states it is four star but is not It feels like a up graded backpackers It is basic clean no frills or comfort three star max I thought I was booking a comfortable picturesque hotel it felt like and old school building we later found out that is exactly what it it was The hotel was under going major re constructions to the foyer entrance area nothing was mentioned at time of booking It was very disappointing and embarrassing as I had also made the booking for our friends who we were travelling with Very expensive hotel with nothing to make up for the expensive rooms ,No Positive
135,Hotel Arena, the club sandwiches cold bacon with congealed fat and processed chicken Very poor , The friendly staff in bar restaurant The evening meal was excellent A pity the club sandwiches at lunch were awful After the building renovations I think this hotel will be fabulous It has so much history and is so unusual Loved it 
136,Hotel Arena, The only complaint we had was the iron in the room was not a steam iron and it was travel size which did not work particularly well , The staff were very friendly and helpful and our room was amazing the bed was really big and so comfy 
137,Hotel Arena, There was a little construction at the time but we were compensated with a free drink and room well away from the work , Great room great staff great food 
138,Hotel Arena, Building working next to entrance wooden platform to door looked unwelcoming Gothic look of reception area Checking out at 11 30am Wooden beam at one side of bed bloking your way See through glass to shower , Food in restaurant Quirky place use to be a hospital Reasonably convienent for transport into city centre Beautiful park beside hotel Walk through to other side for some nice cafe basrs for breakfast 
139,Hotel Arena, We didn t like our first room the stairs in the duplex were very steep and narrow , Beds were comfy the bar staff and reception staff were very helpful when we asked to move rooms
140,Hotel Arena,No Negative, Beautiful gothic hotel Very good location Some nice bars and restaurants Fabulous Thai restaurant 5 minutes away 3 metro stops from Dam centre Really enjoyed staying there There was building work ongoing but you would never have know 
141,Hotel Arena, The fact I had to leave, The whole experience was amazing there were construction works going on but the staff made sure it didn t impact your time there at all very friendly and very helpful
142,Hotel Arena, The d cor but hotel is currently being extended I expect the d cor will be updated when this is finished , Room was lovely we got a free upgrade Bathroom fab Excellent breakfast Nice sitting out area for those who wished to smoke Reception and dining bar staff exceptionally nice 
143,Hotel Arena, The interiors are looking quite tired and the deluxe room on two levels was not to our liking This hotel was listed as four star though we would not consider this an accurate rating , Quiet location and thankfully the construction to the exterior of the hotel did not impact our stay 
144,Hotel Arena, Currently have building work in the complex This didn t affect our stay as we heard nothing but visually not ideal when you arrive , Very comfortable bed and cool hotel
145,Hotel Arena, Stairs in our room were too narrow and steep No where did it say hotel was undergoing extensive building work and room looked out onto main busy road , Hotel was very clean and staff helpful Very trendy and reasonably priced
146,Hotel Arena, We booked a 3 night stay in a suite On arrival the room was tidy but not clean paint falling of the walls in a couple of places During the first night we were woken up by an intruder to the room at 0630 I went to the reception to investigate and explain what had happened It turned out to be the night cleaner who had no business coming in our room He came to apologise with a feeble excuse I tripped and fell into the door We didn t buy it and asked for a full refund credit where credit is due the manager gave it to us I asked her to remove my credit card from the room security deposit to which she assured me it was We went to a far better hotel and thought the matter was done with No it wasn t I came home to find my credit card had been charged 420 from them I phoned them up to complain and the money was returned However I have lost about 30 in bank charges due to their incompetence Terrible experience in what is essentially a hostel ,No Positive
147,Hotel Arena, The noise of the construction works that began at 7am sharp in the mornings The see through toilet bathroom the shabby sinks and sandpaper like tissue paper , The bed was huge and comfortable Massively high ceilings and the feature staircase 
148,Hotel Arena, The hotel is currently under going renovations and while this wasnt a major problem work did start early on Mon morning , Staff were very friendly helpful The kitchen provided us a great meal the bar staff were nice and the breakfast bar was very impressive 
149,Hotel Arena, There were construction works at the front of the hotel but this didn t make much impact when inside However in the reception and all the way to the bottom floor lift was a strong eggy smell that I can only put down to the work outside It was abit gross but once we were by the actual rooms any sign of abnormal smell or noise were gone completely Considering it was a 4 star the room could have been abit neater ie The corners of the room were abit dusty the paint on the windows was cracking but there was nothing major , The style of the room was unique and amazing with a light room laminate floors and a stunning black bathroom Our kingsize was very comfy and spacious The hotel itself is very beautiful and they have kept the original staircases and high ceilings All of the staff spoke English perfectly just like most people in the city and I couldn t fault them on anything they were always willing to answer our questions and even gave us a map and told us where we could find some interesting places Hotel Arena s location is pretty perfect as it is less than a 10 minute walk from a tram stop to Centraal Dam Square Rembrandtplein and any other places you might be interested in exploring It s also right next to Oosterpark so I can imagine how nice it would be to go to in the spring and upcoming summer Really loved this place overall and a great hotel to stay at especially if it is your first time in Amsterdam as it was mine 
150,Hotel Arena, More sofas needed in the bar better breakfast options water pressure in the shower was rubbish really noisy on the road no difference between open or closed Windows soft closing doors are needed room was way too hot and unable to turn the heat down No mention of the building work going on , Location was great for us as was close to my sister there was always someone on the desk the bars were lovely the building was impressive but building work going on which we didn t know about but I m sure it will look amazing Really funky room 
151,Hotel Arena, When we first checked in they gave us a tiny twin room which is not what we had asked for Once we came back down and asked to be switched rooms we got a far nicer room probably twice the size with a kingsize bed so not sure why we weren t given to us straight away as we are clearly a couple Also for the price it would have been nice to have been provided with breakfast or at least some toiletries other than soap we had forgotten our toothpaste , The bed was super cosy The staff was nice The hotel isn t central but if you get bikes it s very close and easy to cycle 
152,Hotel Arena, Room 240 should be discontinued It is really too small and only upsets your Customers Breakfast okay but choices a little limited compared to others You could add seeds more fruit etc at very little extra cost , Staff were fantastic and changed our overall view of the hotel Got off to a bad start room 240 was tiny and they changed us No argument Bar staff and reception staff really friendly and pleasant 
153,Hotel Arena, Could hear music being played by the people in the next door room late at night , Cool hotel great receptionist who gave us ideas of what to do in Amsterdam delicious supper at the hotel And great shower 
154,Hotel Arena,No Negative, Bar and restraint staff were great reception was a bit lacklustre Also th bathroom walls are completely see through Wouldn t advise number 2 s if you are sharing a room 
155,Hotel Arena, The cleanness was quite poor A lot of dust under the bed under the furniture on top of the bed side lamps the remote control and even the plastic glasses in the bathroom were dirty Also something went wrong with the pipes of the shower a horrible smell came out at night , The staff was very nice and friendly the size of the room was really great and the style of the hotel is also very nice The bed was quite confortable 
156,Hotel Arena, Being given a ridiculously small room initially and having to go back to reception and ask for a bigger one was rectified politely Building work being undertaken all round the hotel the ticket for one free drink per guest issued as compensation only covered a small drink I d rather not have the ticket for the drink than go through having that explained in the bar later that evening If you are going to compensate do it properly , Average good accommodation Big room Helpful staff Room cleaned daily Big hot shower Comfy bed 
157,Hotel Arena, The first night we got there we where put in a room where there was a horrible smell coming from the bathroom I raised this with the staff and was given another room However we where there 3 days and the housekeeping is shocking They do not clean rooms properly but most importantly no clean bed sheets They just come make ur bed that s all Same cups same rubbish it s disgusting Please note if you are not a couple or prefer privacy DO NOT book this hotel their rooms are designed in such a way they are not practical Glass doors n the toilet n shower are clearly visible from the room which was really annoying we had a room where I could see the toilet from the bed Other than that it was ok not worth the money we paid , The only good thing about this hotel is the friendly staff and the way it looks Considering they have work going on Location is great 5mins walk to tram stop n your in damn square in 10mins Also we bought 3 day travel ticket from the train station for 25 euros n the hotel sell this for 17 50 euros so buy from hotel it s cheaper Trains are not included in the hotel travel card but u won t need trains if your staying in dam Only to and from airport 
158,Hotel Arena, I hate when the beds are two separate beds pushed together That may just be a European thing or maybe I got the reservation wrong either way I would still go back to this hotel, The place looked amazing and it was close enough to everything that walking was not a hassle
159,Hotel Arena, the hotel was in a bad condition Not really clean and everything was worn out Breakfast was barely OK and room service dinner was bad low quality and cold when I got it Hotel Arena doesnt deliver what its four stars promise , Bed was nice 
160,Hotel Arena, Rooms could have been a little cleaner and better maintained , Really nice building but lots of building work going off But only outside so not a problem Good size rooms fairly modern Good location away from the center but easy to get to by tram WiFi worked perfectly and quickly 
161,Hotel Arena, The hotel looked abit tired lots of scratches and market on the walls the floors in the room looked a little dirty and our room smelt very bad of dirty drains so bad we actually moved rooms, Loved the decor in the hotel and the staff where very helpful and friendly
162,Hotel Arena, The room we were given originally wasn t very clean there was a problem with the floor which was unsafe they said they didn t have time to get this fixed before my stay which I thought was poor No bath in room even though I requested one on booking, 24 reception Changed rooms immediately after complaint
163,Hotel Arena, Radiator in bedroom needed bleeding but really not a problem , The staff were very friendly and helpful Rooms s good size Nice bathrooms Bar area very comfortable Complimentary drink a nice touch A little walk from centre but gave us a chance to look around Plans for development look amazing Would like come back when completed 
164,Hotel Arena, Location is a little far from centre the hotel is tired it needs a bit of money spending on it polish it up and make feel new again as it doesn t feel new it feels tired , Cool hotel nice feel really comfy beds staff couldn t do enough for you
165,Hotel Arena, Room could have done with a microwave our room had a small leak in the walls from where the rain would come through , The room was exactly as expected The bed was the most comfortable bed that we have ever slept on the shower was HUGE Easy check in and check out only a 5 minute walk to the grocery store staff were very friendly and public transport is only minutes walk from the hotel room or if you like walking everything you need to see is only a 30 45min walk 
166,Hotel Arena, The hotel was incorrectly informed about my room type booking Building work within the grounds worth mentioning but is not is noisy or obtrusive , Great hotel and quiet university area Wonderful comfy beds in clean well equipped rooms The food is wonderful 
167,Hotel Arena, The shower was slightly faulty but we told the staff and they will be giving us some money back The room could ve been slightly cleaner in places and the refurbishments going on meant that the hotel was surrounded by construction works But very good value for money , The bed and size space in room was amazing very comfortable stay Very happy with our room for the money that we paid 
168,Hotel Arena,No Negative, The staff were exceptionally friendly and attentive The room itself was amazing and the bed itself was so comfy we struggled getting up of a morning I would recommend this hotel to anyone 
169,Hotel Arena, Nothing One Of The Receptionist she did a racist comment regarding My accent and my country The housekeeping Didnt like was a disaster Enter in The room Without knock The door a tall girl ,No Positive
170,Hotel Arena, Breakfast was crazy expensive Location required about a 10 minute walk to the nearest subway Construction is underway for a massive expansion project so there was some noise during the day , Our room was very uniquely arranged with an impressive double headed shower and massive windows Very memorable The hotel is right next to a large nice park Staff was friendly 
171,Hotel Arena, The location isn t great bit far out from the centre and area surrounding hotel looks rough The hotel looked out of place there When upgrading to a suite with bathtub extra 25 one of the pillows was filthy A call to reception and a new pillow arrived within the hour But still not what you would expect Room service is very expensive and not good quality or as described on the menu , The rooms were gorgeous bathroom to die for we upgraded to a suite with bath the hotel interior very nice lovely atmosphere Due to building work In progress we were given a voucher for a free drink at the bar nice gesture 
172,Hotel Arena, Hotel under sonstruction which we weren t aware of when we arrived there was no rooms for us they asked upon arrival if all 4 of us would share a room which wasn t something we were prepared to do we booked 2 separate rooms for a reason we booked 2 double deluxe rooms but ended up being put in 2 twin rooms which over looking the building site over all not worth the 500 pound that was spent ,No Positive
173,Hotel Arena, the change over of staff at the check in too many different faces over 3 days must of been greeted and welcomed by 8 different members of staff just at the reception desk that the rooms were not depicted on the site as they were when we arrived the room was stunning but would of liked to have seen that when booking, The decor the atmosphere the welcoming staff the room was incredible
174,Hotel Arena,No Negative, The hotel is amazing Beautiful interior We weren t disrupted by the work going on as the place is sound proof Our room was fantastic the only thing I should have done was ask for a fan at reception because the room temperature was too hot and the air con wouldn t go below 21oc The room layout with the bedroom upstairs was lush 
175,Hotel Arena, The bathroom door was hanging off the light fitting fell off from above the bed there were marks on the wall and ceiling where flys had been squashed against it but not washed off afterwards , Room service good quality staff
176,Hotel Arena, We didn t have a bad experience , We loved the setup of our room we liked the separation of the bed from the rest of the room the meals were fantastic too very filling 
177,Hotel Arena, Only complaint would be walls are a little thin and could hear next door but not a major issue, Hotel was very modern and location was great Complimentary drinks was a really nice touch 
178,Hotel Arena,No Negative, Stayed in this hotel for 4 nights with my boyfriend The hotel was perfect A short distance to the square with the tram located near the hotel Perfect loctation lovely park beside the hotel with cafes nearby Staff were very helpful and the hotel in general is fabulous very modern and the bedroom was just great the layout was fantastic with cute steps up to the bed which was super comfy We really enjoyed our stay 
179,Hotel Arena, Breakfast not included in the price and whilst it was good we feel it was on the expensive side Split level room that we had wasn t in our view very practical although others may like it , Staff were helpful and friendly from start to finish 
180,Hotel Arena, They charged all our bank cards at the beginning of our stay and the money is then returned if you pay by a different means Unfortunately they charged 2 of us twice and we are still waiting for the money to be returned a week later Just spoilt it for us as we have been chasing our money back, absolutely stunning hotel lovely food and selection of drinks and a really good location
181,Hotel Arena, When I arrived we got given a little card for a free drink for each of us due to it being under construction disappointed in the fact that before I booked it they never mentioned anything about having work done All the lovely garden had been tourn up Then the next morning I got rudely awakened at 6 45 7 00 by work men banging this went on for a good hour or so That s probably why I wouldn t stay at hotel arena again I was disgusted by that and the fact they don t do full English breakfasts , The bedrooms were pleasnt the bed was really comfy It was nice the shower was clean I enjoyed my room Wasn t allowed to check in till 3 but managed to get us a room by 2ish which was good 
182,Hotel Arena, Finding no car park when I had chosen a hotel with a car park was very annoying There was no real place to drop off our bags so we walked from the hospital car park some way The staff were a bit abrupt not really listening I asked for another pillow in the morning and when none arrived by evening I called reception They said one coming very soon I had to ring again and was told his colleague had been told Some time later I had said I wanted to go to bed the pillow arrived with the explanation he was busy and had forgotten I took the opportunity to ask if we could cool the room down as we were so warm the night before The answer was no but we could have a fan I said no because I did not want to risk waiting , The room was pleasant We liked the big bathroom and the bed was large and extremely comfortable The mini fridge safe tv s with English channels and the ability to make drink were pluses
183,Hotel Arena, The shower has no curtain whatsoever so the water just spills over the whole bathroom , Nice comfy and cosy rooms with very big windows so there is plenty of light A lot of trams in the vicinity so it is easy to the city centre or any attraction 
184,Hotel Arena, The location unfortunately were a bit far from the center 20 min by tramp , The room is beautiful and comfortable the shower is one of the best I ve ever seen The staff is very kind I would very much recommend this hotel if you don t mind travel 20 min to the center 
185,Hotel Arena, The fact that building work meant the nightclub and half hotel were closed Woken by builders two mornings at 7am complained to reception who said it was saturday the next day so shouldnt get woken up no other compensation offered apart from a drink token on arrival in the form of two halves of heineken not good enough in our opinion , The room we upgraded to was very nice 
186,Hotel Arena, Breakfast was expensive and hotel could have benefited with a Gym Swimming pool, Location was close enough to anything we needed hotel was big clean spacious rooms and nice bar with friendly staff at a very good price would happily stay again
187,Hotel Arena, The hotel is being renovated and an extensive development is unfolding just outside During working hours the noise can be very disturbing The facilities look and sound rickety The A C is extremely loud and not very effective overall the room was too cold What s worse turning it off makes it possible to hear water flowing dropping through pipes in the walls Chinese water torture anyone The bathroom walls are transparent And I don t mean you can maybe make something out if you squint I mean Oh my word I didn t want to see that There is maybe one spot in the room where one does not have a complete view of whatever is happening inside the bathroom The staff didn t change the towels they simply re folded them 3 days in a row with no new towels The hotel is quite far from the center and there s little to do around it If you think you can walk think again and take the tram instead Or another hotel , Polite staff 
188,Hotel Arena, The bathrooms are more like a cubical with transparent glass Not ideal if you re a fan of your own privacy Considerable renovation works were ongoing during our stay for the inconvenience we were offered a free drink at the bar I thought this was a nice gesture until I was repeatedly told I can have that drink or that one only a tea coffee or 25cl beer You might have well not bothered Hotel Arena It was more like an insult , The staff we encountered were absolutely delightful and very helpful The rooms were clean stylish and comfortable The hotel was conveniently located within walking distance of the centre of Amsterdam 
189,Hotel Arena, the restaurant food was terrible my first room was facing the garden construction site which starts at 6am in the morning although per local law is not allowed when I reach the staff he said he could do nothing about it while the construction is actually owned by the hotel it s a real bazaar they can t control it after my insisting they changed my room but the fridge safe and sink wasn t working I stayed there 14 days never again , nothing
190,Hotel Arena, In our own experience First night we couldn t sleep due to an extreme hot problem caused by the AC The next day we were moved to a better room ok but I was expecting to be refund for the night without proper sleep and we didn t AC was very noisy also in the new room And last At reception you will be told that reserving a taxi to the airport will cost 44Euro After doing so the taxi driver eventually charged us 55 Euro The driver simply said not responsible for promises from the hotel reception Be aware of that if you wanna use taxi from Arena, Staff was vey pleasant The place is very well designed
191,Hotel Arena, Arena hotel is located in a historical building and definitely needs to be renovated On the territory of the hotel just at the main entrance there are construction works Standard rooms have stairs beds are on the upper level The space of the lower level is very small 50 of it is bathroom No cafes and supermarkets in the nearby No minibar in room only at reception Arena is hardly a 4 star hotel in reality it can be regarded as a 3 hotel only , Location is good it takes 20 mins by feet and 10 15 mins by tram to get to the city center 
192,Hotel Arena, Reception staff seemed a bit strange not that helpful , The room was stunning Did not expect the quality standard received after having to walk past a building site and enter through a dodgy back door Will definitely recommend 
193,Hotel Arena, Cost of taxi to the airport said it would cost 55 euros driver charged us 78 euros But only payed 45 euros from the airport to the hotel, Very smart room good food 
194,Hotel Arena, No plug with washbasin Staff did not think this was a problem though I did Had to change from ground floor room where bed was up a very steep ladder on a mezzanine , Breakfast Staff
195,Hotel Arena, the building work created a bad first impression of the hotel as had to enter through a back door through building mess would expect to be notified seating in room uncomfortable as had no back rest had to sit on floor with back against settee stairs steep to go to bathroom at night was a little precarious breakfast expensive in comparison to outside restaurants , staff helpful but maybe because of building upheaval hotel history and architecture a real treat would stay again try another room and see the hotel when fully refurbished possibly have a discount due to the visit being in middle of a bulding site and not as expected when booked 
